member_id,arm,group_id,group_label,fisheries,n_release_groups,n_cells,n_cells_active,rep_hat,target_prop,penalty_wt,is_priored,signed_dev,abs_dev,contribution
90,exclude,23,JPTP / PS.JP.1/PL.JP.1,12-13,37,74,74,0.989999998248,0.5,1,0,0.489999998248,0.489999998248,0.240099998283
90,exclude,29,JPTP / PS.WEST.3,"25,27",37,74,74,0.350742064497,0.5,1,0,-0.149257935503,0.149257935503,0.0222779313106
91,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"1-2,4-10",62,558,558,0.337995693599,0.5,1,0,-0.162004306401,0.162004306401,0.0262453952925
91,exclude,6,RTTP / PHID.2/PL.ALL.2,"14-18,21-22",15,105,105,0.848034779702,0.5,1,0,0.348034779702,0.348034779702,0.121128207882
91,exclude,7,RTTP / PS.2,19-20,15,30,30,0.675918791991,0.4962,354.5,1,0.179718791991,0.179718791991,11.449940267
91,exclude,10,RTTP / PS.WEST.3,"25,27",15,30,30,0.617376519965,0.5121,739.2,1,0.105276519965,0.105276519965,8.19266126891
91,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,"14-18,21-22",47,329,329,0.736086000235,0.5,1,0,0.236086000235,0.236086000235,0.0557365995071
91,exclude,14,PTTP/pooled / PS.2,19-20,47,94,94,0.505539032977,0.4962,354.5,1,0.00933903297675,0.00933903297675,0.0309186168455
91,exclude,17,PTTP/pooled / PS.WEST.3,"25,27",47,94,94,0.838951425259,0.5121,739.2,1,0.326851425259,0.326851425259,78.9701066199
91,exclude,18,PTTP/pooled / PS.EAST.3,"26,28",47,94,94,0.945127879037,0.5282,231.2,1,0.416927879037,0.416927879037,40.1892315809
91,exclude,19,JPTP / LL.WEST.1,1,37,37,37,0.947914254582,0.5,1,0,0.447914254582,0.447914254582,0.200627179458
91,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"2,4-10",37,296,296,0.210044491004,0.5,1,0,-0.289955508996,0.289955508996,0.0840741971972
91,exclude,23,JPTP / PS.JP.1/PL.JP.1,12-13,37,74,74,0.989999998015,0.5,1,0,0.489999998015,0.489999998015,0.240099998055
91,exclude,29,JPTP / PS.WEST.3,"25,27",37,74,74,0.358108229918,0.5,1,0,-0.141891770082,0.141891770082,0.0201332744169
92,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"1-2,4-10",62,558,558,0.30150604916,0.5,1,0,-0.19849395084,0.19849395084,0.03939984852
92,include,6,RTTP / PHID.2/PL.ALL.2,"14-18,21-22",15,105,105,0.658976107335,0.5,1,0,0.158976107335,0.158976107335,0.0252734027035
92,include,7,RTTP / PS.2,19-20,15,30,30,0.524585714972,0.4962,354.5,1,0.0283857149717,0.0283857149717,0.285637954723
92,include,10,RTTP / PS.WEST.3,"25,27",15,30,30,0.609932218866,0.5121,739.2,1,0.0978322188662,0.0978322188662,7.07498894129
92,include,13,PTTP/pooled / PHID.2/PL.ALL.2,"14-18,21-22",47,329,329,0.989999996621,0.5,1,0,0.489999996621,0.489999996621,0.240099996689
92,include,14,PTTP/pooled / PS.2,19-20,47,94,94,0.502454147961,0.4962,354.5,1,0.00625414796073,0.00625414796073,0.0138660430004
92,include,17,PTTP/pooled / PS.WEST.3,"25,27",47,94,94,0.871353311615,0.5121,739.2,1,0.359253311615,0.359253311615,95.4033266569
92,include,18,PTTP/pooled / PS.EAST.3,"26,28",47,94,94,0.899159221751,0.5282,231.2,1,0.370959221751,0.370959221751,31.8156040595
92,include,19,JPTP / LL.WEST.1,1,37,37,37,0.927395999884,0.5,1,0,0.427395999884,0.427395999884,0.182667340716
92,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"2,4-10",37,296,296,0.293620189378,0.5,1,0,-0.206379810622,0.206379810622,0.0425926262325
92,include,23,JPTP / PS.JP.1/PL.JP.1,12-13,37,74,74,0.989999997289,0.5,1,0,0.489999997289,0.489999997289,0.240099997343
92,include,29,JPTP / PS.WEST.3,"25,27",37,74,74,0.148744577839,0.5,1,0,-0.351255422161,0.351255422161,0.123380371597
93,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"1-2,4-10",62,558,558,0.214846236475,0.5,1,0,-0.285153763525,0.285153763525,0.0813126688525
93,exclude,6,RTTP / PHID.2/PL.ALL.2,"14-18,21-22",15,105,105,0.626261505346,0.5,1,0,0.126261505346,0.126261505346,0.0159419677322
93,exclude,7,RTTP / PS.2,19-20,15,30,30,0.664655997485,0.4962,354.5,1,0.168455997485,0.168455997485,10.0597964849
93,exclude,10,RTTP / PS.WEST.3,"25,27",15,30,30,0.571130752051,0.5121,739.2,1,0.0590307520511,0.0590307520511,2.57583826516
93,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,"14-18,21-22",47,329,329,0.493473734989,0.5,1,0,-0.00652626501064,0.00652626501064,4.25921349891e-05
93,exclude,14,PTTP/pooled / PS.2,19-20,47,94,94,0.502324425668,0.4962,354.5,1,0.00612442566809,0.00612442566809,0.0132967950713
93,exclude,17,PTTP/pooled / PS.WEST.3,"25,27",47,94,94,0.717771228424,0.5121,739.2,1,0.205671228424,0.205671228424,31.2686435858
93,exclude,18,PTTP/pooled / PS.EAST.3,"26,28",47,94,94,0.810898889967,0.5282,231.2,1,0.282698889967,0.282698889967,18.4771947443
93,exclude,19,JPTP / LL.WEST.1,1,37,37,37,0.989547512157,0.5,1,0,0.489547512157,0.489547512157,0.239656766659
93,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"2,4-10",37,296,296,0.186397690084,0.5,1,0,-0.313602309916,0.313602309916,0.0983464087848
93,exclude,23,JPTP / PS.JP.1/PL.JP.1,12-13,37,74,74,0.989999998989,0.5,1,0,0.489999998989,0.489999998989,0.240099999009
93,exclude,29,JPTP / PS.WEST.3,"25,27",37,74,74,0.164838912588,0.5,1,0,-0.335161087412,0.335161087412,0.112332954515
94,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"1-2,4-10",62,558,558,0.213957591511,0.5,1,0,-0.286042408489,0.286042408489,0.0818202594539
94,include,6,RTTP / PHID.2/PL.ALL.2,"14-18,21-22",15,105,105,0.310001602899,0.5,1,0,-0.189998397101,0.189998397101,0.0360993909011
94,include,7,RTTP / PS.2,19-20,15,30,30,0.497531783102,0.4962,354.5,1,0.00133178310177,0.00133178310177,0.000628757588595
94,include,10,RTTP / PS.WEST.3,"25,27",15,30,30,0.564711433877,0.5121,739.2,1,0.0526114338775,0.0526114338775,2.04607823086
94,include,13,PTTP/pooled / PHID.2/PL.ALL.2,"14-18,21-22",47,329,329,0.477946506181,0.5,1,0,-0.0220534938193,0.0220534938193,0.000486356589639
94,include,14,PTTP/pooled / PS.2,19-20,47,94,94,0.497392461656,0.4962,354.5,1,0.0011924616565,0.0011924616565,0.000504086522387
94,include,17,PTTP/pooled / PS.WEST.3,"25,27",47,94,94,0.719763142236,0.5121,739.2,1,0.207663142236,0.207663142236,31.8772464915
94,include,18,PTTP/pooled / PS.EAST.3,"26,28",47,94,94,0.731716071523,0.5282,231.2,1,0.203516071523,0.203516071523,9.57602456429
94,include,19,JPTP / LL.WEST.1,1,37,37,37,0.989999982404,0.5,1,0,0.489999982404,0.489999982404,0.240099982756
94,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"2,4-10",37,296,296,0.266467681162,0.5,1,0,-0.233532318838,0.233532318838,0.0545373439421
94,include,23,JPTP / PS.JP.1/PL.JP.1,12-13,37,74,74,0.989999990374,0.5,1,0,0.489999990374,0.489999990374,0.240099990567
94,include,29,JPTP / PS.WEST.3,"25,27",37,74,74,0.131329798622,0.5,1,0,-0.368670201378,0.368670201378,0.135917717384
95,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"1-2,4-10",62,558,558,0.212129569375,0.5,1,0,-0.287870430625,0.287870430625,0.0828693848284
95,include,6,RTTP / PHID.2/PL.ALL.2,"14-18,21-22",15,105,105,0.327569428429,0.5,1,0,-0.172430571571,0.172430571571,0.0297323020122
95,include,7,RTTP / PS.2,19-20,15,30,30,0.503164752719,0.4962,354.5,1,0.00696475271853,0.00696475271853,0.0171960081625
95,include,10,RTTP / PS.WEST.3,"25,27",15,30,30,0.581680072397,0.5121,739.2,1,0.0695800723967,0.0695800723967,3.57875288212
95,include,13,PTTP/pooled / PHID.2/PL.ALL.2,"14-18,21-22",47,329,329,0.711801064499,0.5,1,0,0.211801064499,0.211801064499,0.0448596909227
95,include,14,PTTP/pooled / PS.2,19-20,47,94,94,0.496456219672,0.4962,354.5,1,0.000256219671577,0.000256219671577,2.32724003765e-05
95,include,17,PTTP/pooled / PS.WEST.3,"25,27",47,94,94,0.78421898113,0.5121,739.2,1,0.27211898113,0.27211898113,54.7368285274
95,include,18,PTTP/pooled / PS.EAST.3,"26,28",47,94,94,0.776312082427,0.5282,231.2,1,0.248112082427,0.248112082427,14.2325807792
95,include,19,JPTP / LL.WEST.1,1,37,37,37,0.989999985387,0.5,1,0,0.489999985387,0.489999985387,0.24009998568
95,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"2,4-10",37,296,296,0.285730888906,0.5,1,0,-0.214269111094,0.214269111094,0.0459112519692
95,include,23,JPTP / PS.JP.1/PL.JP.1,12-13,37,74,74,0.98999999734,0.5,1,0,0.48999999734,0.48999999734,0.240099997393
95,include,29,JPTP / PS.WEST.3,"25,27",37,74,74,0.141992834974,0.5,1,0,-0.358007165026,0.358007165026,0.12816913021
98,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"1-2,4-10",62,558,558,0.206904748279,0.5,1,0,-0.293095251721,0.293095251721,0.0859048265811
98,exclude,6,RTTP / PHID.2/PL.ALL.2,"14-18,21-22",15,105,105,0.535651999718,0.5,1,0,0.0356519997183,0.0356519997183,0.00127106508391
98,exclude,7,RTTP / PS.2,19-20,15,30,30,0.657891775244,0.4962,354.5,1,0.161691775244,0.161691775244,9.26812959934
98,exclude,10,RTTP / PS.WEST.3,"25,27",15,30,30,0.522539239556,0.5121,739.2,1,0.0104392395563,0.0104392395563,0.0805563324822
98,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,"14-18,21-22",47,329,329,0.456931242883,0.5,1,0,-0.0430687571169,0.0430687571169,0.0018549178396
98,exclude,14,PTTP/pooled / PS.2,19-20,47,94,94,0.504033695815,0.4962,354.5,1,0.00783369581509,0.00783369581509,0.0217545270987
98,exclude,17,PTTP/pooled / PS.WEST.3,"25,27",47,94,94,0.664638392357,0.5121,739.2,1,0.152538392357,0.152538392357,17.1996768768
98,exclude,18,PTTP/pooled / PS.EAST.3,"26,28",47,94,94,0.709381838609,0.5282,231.2,1,0.181181838609,0.181181838609,7.58956971796
98,exclude,19,JPTP / LL.WEST.1,1,37,37,37,0.466174738809,0.5,1,0,-0.0338252611912,0.0338252611912,0.00114414829465
98,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"2,4-10",37,296,296,0.0992327757321,0.5,1,0,-0.400767224268,0.400767224268,0.160614368047
98,exclude,23,JPTP / PS.JP.1/PL.JP.1,12-13,37,74,74,0.98999999841,0.5,1,0,0.48999999841,0.48999999841,0.240099998442
98,exclude,29,JPTP / PS.WEST.3,"25,27",37,74,74,0.10714470767,0.5,1,0,-0.39285529233,0.39285529233,0.154335280712
99,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"1-2,4-10",62,558,558,0.249125933089,0.5,1,0,-0.250874066911,0.250874066911,0.0629377974482
99,exclude,6,RTTP / PHID.2/PL.ALL.2,"14-18,21-22",15,105,105,0.70030896938,0.5,1,0,0.20030896938,0.20030896938,0.0401236832141
99,exclude,7,RTTP / PS.2,19-20,15,30,30,0.666907622787,0.4962,354.5,1,0.170707622787,0.170707622787,10.3305172833
99,exclude,10,RTTP / PS.WEST.3,"25,27",15,30,30,0.581959118814,0.5121,739.2,1,0.0698591188143,0.0698591188143,3.60751515913
99,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,"14-18,21-22",47,329,329,0.55307588431,0.5,1,0,0.0530758843103,0.0530758843103,0.00281704949532
99,exclude,14,PTTP/pooled / PS.2,19-20,47,94,94,0.501475367725,0.4962,354.5,1,0.0052753677253,0.0052753677253,0.00986555939387
99,exclude,17,PTTP/pooled / PS.WEST.3,"25,27",47,94,94,0.761724117024,0.5121,739.2,1,0.249624117024,0.249624117024,46.0611780921
99,exclude,18,PTTP/pooled / PS.EAST.3,"26,28",47,94,94,0.875346586984,0.5282,231.2,1,0.347146586984,0.347146586984,27.8620860601
99,exclude,19,JPTP / LL.WEST.1,1,37,37,37,0.989999987793,0.5,1,0,0.489999987793,0.489999987793,0.240099988037
99,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,"2,4-10",37,296,296,0.176684290184,0.5,1,0,-0.323315709816,0.323315709816,0.104533048214
99,exclude,23,JPTP / PS.JP.1/PL.JP.1,12-13,37,74,74,0.989999998682,0.5,1,0,0.489999998682,0.489999998682,0.240099998708
99,exclude,29,JPTP / PS.WEST.3,"25,27",37,74,74,0.182047206565,0.5,1,0,-0.317952793435,0.317952793435,0.101093978853
